p	form_index	Kmax	min_k	represented_ks	count	k	status	decision	nodes	witness	value	gcd	method
71	48	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	9	[1, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	48	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	7	[-1, 0, 0, -2, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	48	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	17	[0, -1, -2, -4, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	48	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	17	[4, 3, 0, -10, 3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	49	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	49	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	49	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	6	[0, 0, 0, 0, -1]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	49	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	9	[1, 1, -1, 0, -2]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	49	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	16	[1, -1, -2, 0, -4]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	49	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	25	[4, 2, -5, -2, -8]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	50	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	50	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[0, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	50	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	15	[0, -1, 1, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	50	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	73	[-1, -1, 2, -2, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	50	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	32	[-3, -2, 0, -4, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	50	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[-2, 0, -2, -6, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	51	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	51	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	51	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	9	[1, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	51	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	10	[0, 0, 0, 1, -2]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	51	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	6	[0, -1, 1, 0, -4]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	51	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	25	[0, -2, 0, 1, -8]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	52	5	1	[1, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	52	5	1	[1, 3, 4, 5]	4	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	52	5	1	[1, 3, 4, 5]	4	2	NOT_FOUND	NO_EXACT	30		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	52	5	1	[1, 3, 4, 5]	4	3	FOUND	YES_EXACT	9	[0, 1, 1, -2, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	52	5	1	[1, 3, 4, 5]	4	4	FOUND	YES_EXACT	17	[-1, 0, 2, -4, 0]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	52	5	1	[1, 3, 4, 5]	4	5	FOUND	YES_EXACT	17	[-1, 2, 3, -8, -1]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	53	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	53	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	53	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	9	[0, 1, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	53	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[0, 0, 0, -2, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	53	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	14	[1, 1, 0, -3, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	53	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	62	[3, 2, 2, -4, -7]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	54	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	54	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	54	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	13	[0, 1, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	54	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	8	[-2, 0, -2, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	54	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	17	[-1, 2, -3, -2, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	54	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[2, 1, -5, -3, -7]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	55	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	55	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	55	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	8	[0, 1, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	55	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	10	[-1, 1, -2, 0, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	55	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	9	[3, 1, -3, -2, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	55	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	6	[2, 1, -5, -3, -7]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	56	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	56	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	56	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	10	[0, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	56	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	11	[1, 0, 0, 0, -2]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	56	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	8	[1, 0, -1, -2, -4]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	56	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	39	[1, -2, -3, -3, -8]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	57	5	1	[1, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	57	5	1	[1, 3, 4, 5]	4	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	57	5	1	[1, 3, 4, 5]	4	2	NOT_FOUND	NO_EXACT	42		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	57	5	1	[1, 3, 4, 5]	4	3	FOUND	YES_EXACT	6	[1, -2, -1, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	57	5	1	[1, 3, 4, 5]	4	4	FOUND	YES_EXACT	6	[2, -1, -2, -3, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	57	5	1	[1, 3, 4, 5]	4	5	FOUND	YES_EXACT	6	[4, -2, 0, -5, -5]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	58	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	58	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	58	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	6	[0, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	58	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	12	[0, 0, 0, -2, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	58	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	8	[-1, 3, 1, -5, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	58	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	8	[-3, 5, 3, -10, -4]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	59	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	59	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	59	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	6	[0, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	59	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	9	[-2, 0, -1, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	59	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	11	[2, 1, -1, -2, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	59	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	42	[3, 4, -2, -2, -7]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	60	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	60	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	60	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	60	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	15	[0, -1, 0, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	60	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[-2, 0, -2, 0, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	60	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	27	[-6, 3, -4, 0, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	61	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	61	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	61	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	61	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	31	[-2, -1, 1, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	61	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[-2, 1, -1, -1, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	61	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	74	[-4, 0, 3, -3, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	62	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	62	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	62	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	13	[-1, 0, -2, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	62	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[-3, -1, -2, -1, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	62	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[-1, -3, -1, -3, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	62	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	10	[-4, -4, -3, -4, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	63	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	63	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	63	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[0, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	63	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	10	[-1, 0, 0, -2, 1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	63	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	10	[0, -2, -1, -4, 1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	63	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	20	[-1, 0, -2, -8, 1]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	64	5	1	[1, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	64	5	1	[1, 3, 4, 5]	4	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	64	5	1	[1, 3, 4, 5]	4	2	NOT_FOUND	NO_EXACT	34		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	64	5	1	[1, 3, 4, 5]	4	3	FOUND	YES_EXACT	6	[0, 0, 0, -2, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	64	5	1	[1, 3, 4, 5]	4	4	FOUND	YES_EXACT	203	[3, 2, 4, -4, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	64	5	1	[1, 3, 4, 5]	4	5	FOUND	YES_EXACT	22	[3, 5, 3, -9, -5]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	65	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	65	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	65	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[0, 0, 0, 0, -1]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	65	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	13	[0, 0, 0, 1, -2]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	65	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	28	[3, 2, 0, 0, -4]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	65	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	18	[4, 0, 0, -1, -8]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	66	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	66	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	66	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	6	[0, -1, 1, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	66	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	7	[0, 0, 2, -2, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	66	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	9	[-1, 1, 0, -4, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	66	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	8	[0, 2, 2, -6, -5]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	67	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	67	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	67	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	14	[0, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	67	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	40	[-2, -1, -1, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	67	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	35	[-5, 3, -4, 1, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	67	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	18	[-6, 5, -7, 1, -7]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	68	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	68	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	68	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	12	[1, 1, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	68	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	9	[-1, 0, -1, -2, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	68	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	6	[1, 1, 0, -5, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	68	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	6	[1, 2, 0, -10, -4]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	69	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	69	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	69	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, 0, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	69	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[0, -1, -1, 0, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	69	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	22	[-1, 1, -1, 2, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	69	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	13	[2, 3, -3, 4, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	70	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	70	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	70	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	12	[-1, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	70	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[-1, -2, -2, 0, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	70	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	8	[-3, -2, -4, -1, 0]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	70	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	7	[1, -4, -10, 3, 3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	71	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	71	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	71	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	17	[-1, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	71	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	9	[-2, -1, -1, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	71	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	9	[-1, -1, 0, -1, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
